Generation	env
887.400000	61.234244
887.450000	60.407590
887.500000	63.695531
887.550000	62.322414
887.600000	63.548986
887.650000	61.369208
887.700000	65.230562
887.750000	61.222546
887.800000	65.682448
887.850000	63.729842
887.900000	64.865014
887.950000	66.295220
888.000000	64.206249
888.050000	57.930336
888.100000	58.100938
888.150000	55.068404
888.200000	57.197632
888.250000	59.214778
888.300000	54.778974
888.350000	58.079856
888.400000	58.187790
888.450000	60.800317
888.500000	59.599667
888.550000	58.211740
888.600000	56.940870
888.650000	57.590073
888.700000	55.533806
888.750000	60.098435
888.800000	55.852920
888.850000	58.937425
888.900000	59.171258
888.950000	62.189449
889.000000	55.622498
889.050000	29.713019
889.100000	24.871905
889.150000	24.918670
889.200000	26.660788
889.250000	23.444415
889.300000	24.521361
889.350000	25.790577
889.400000	28.466456
889.450000	24.316672
889.500000	27.642211
889.550000	23.965607
889.600000	22.922330
889.650000	25.847642
889.700000	28.010043
889.750000	26.653515
889.800000	23.468023
889.850000	24.862101
889.900000	28.590960
889.950000	22.112287
890.000000	26.539646
890.050000	80.422979
890.100000	80.021145
890.150000	78.783723
890.200000	80.318333
890.250000	81.826250
890.300000	84.240141
890.350000	82.255088
890.400000	81.449334
890.450000	82.192608
890.500000	82.099683
890.550000	84.924994
890.600000	84.196838
890.650000	81.541209
890.700000	82.762018
890.750000	83.874361
890.800000	79.946685
890.850000	82.731102
890.900000	83.419603
890.950000	82.558378
891.000000	81.398237
891.050000	52.317756
891.100000	53.395898
891.150000	50.759519
891.200000	51.810383
891.250000	48.990982
891.300000	49.792661
891.350000	52.240574
891.400000	47.097342
891.450000	51.490973
891.500000	51.500784
891.550000	53.055358
891.600000	52.283561
891.650000	48.434974
891.700000	52.767339
891.750000	51.837364
891.800000	49.958613
891.850000	51.969075
891.900000	49.685216
891.950000	52.312890
892.000000	52.513280
892.050000	65.438496
892.100000	66.320377
892.150000	67.374769
892.200000	66.837294
892.250000	66.755461
892.300000	65.649663
892.350000	70.474504
892.400000	66.127552
892.450000	64.825918
892.500000	67.862749
892.550000	68.587634
892.600000	69.458306
892.650000	67.937267
892.700000	67.980142
892.750000	68.202597
892.800000	65.208255
892.850000	67.900350
892.900000	66.077786
892.950000	69.059629
893.000000	69.396413
893.050000	61.304464
893.100000	59.923145
893.150000	57.728348
893.200000	61.099355
893.250000	56.012333
893.300000	61.169289
893.350000	61.770846
893.400000	60.192200
893.450000	58.360789
893.500000	61.490408
893.550000	62.367700
893.600000	59.316587
893.650000	59.578177
893.700000	57.822992
893.750000	58.280765
893.800000	58.180273
893.850000	59.021752
893.900000	60.465378
893.950000	59.735480
894.000000	58.644620
894.050000	86.843107
894.100000	84.900316
894.150000	83.830455
894.200000	85.839615
894.250000	87.634674
894.300000	87.272382
894.350000	81.686082
894.400000	84.260670
894.450000	80.758314
894.500000	82.650749
894.550000	86.938745
894.600000	84.089971
894.650000	84.347394
894.700000	89.075642
894.750000	82.597037
894.800000	87.539786
894.850000	85.253623
894.900000	85.394629
894.950000	84.734014
895.000000	83.077449
895.050000	37.637098
895.100000	35.043599
895.150000	40.630719
895.200000	39.630750
895.250000	38.815537
895.300000	39.072383
895.350000	38.484731
895.400000	39.369073
895.450000	37.261004
895.500000	38.565059
895.550000	39.367758
895.600000	37.210125
895.650000	39.629142
895.700000	40.244709
895.750000	39.030297
895.800000	40.195308
895.850000	38.335726
895.900000	39.074733
895.950000	38.052048
896.000000	39.345197
896.050000	49.550636
896.100000	49.174803
896.150000	46.860817
896.200000	49.091999
896.250000	48.635177
896.300000	48.379073
896.350000	43.692179
896.400000	47.674661
896.450000	46.719991
896.500000	46.830856
896.550000	49.687449
896.600000	46.771710
896.650000	44.395000
896.700000	45.970021
896.750000	51.527428
896.800000	47.076517
896.850000	48.309186
896.900000	47.320702
896.950000	49.336581
897.000000	47.349069
897.050000	48.079730
897.100000	45.318758
897.150000	51.763549
897.200000	46.231008
897.250000	44.286039
897.300000	46.768583
897.350000	44.913709
897.400000	46.683403
897.450000	42.883699
897.500000	46.563186
897.550000	50.020450
897.600000	46.072163
897.650000	48.363445
897.700000	46.280187
897.750000	48.067101
897.800000	45.809327
897.850000	46.274450
897.900000	46.690965
897.950000	43.985842
898.000000	47.805808
898.050000	73.394152
898.100000	69.643772
898.150000	72.550090
898.200000	73.741915
898.250000	74.816369
898.300000	73.608631
898.350000	75.820699
898.400000	70.764359
898.450000	69.641978
898.500000	72.101465
898.550000	74.008603
898.600000	68.657721
898.650000	71.509161
898.700000	72.063049
898.750000	73.393939
898.800000	72.134288
898.850000	74.255413
898.900000	71.432919
898.950000	72.912979
899.000000	72.675740
899.050000	79.986123
899.100000	85.443966
899.150000	89.916231
899.200000	82.490856
899.250000	84.572663
899.300000	84.306379
899.350000	83.934257
899.400000	83.562185
899.450000	86.328192
899.500000	86.324595
899.550000	84.038671
899.600000	86.491395
899.650000	87.759082
899.700000	86.984230
899.750000	84.075101
899.800000	85.805315
899.850000	85.474523
899.900000	85.796356
899.950000	83.765783
900.000000	85.550578
900.050000	10.789327
900.100000	10.619675
900.150000	8.796072
900.200000	15.188227
900.250000	10.685803
900.300000	10.636787
900.350000	14.263467
900.400000	9.419426
900.450000	15.064345
900.500000	10.383921
900.550000	10.866369
900.600000	9.463847
900.650000	11.855426
900.700000	9.982800
900.750000	14.835932
900.800000	9.578179
900.850000	12.658142
900.900000	10.597147
900.950000	10.758239
901.000000	9.420868
901.050000	71.228397
901.100000	71.444421
901.150000	71.687541
901.200000	72.708769
901.250000	71.252075
901.300000	75.780101
901.350000	67.869905
901.400000	70.478025
901.450000	67.907210
901.500000	68.928258
901.550000	69.769226
901.600000	71.223821
901.650000	71.703476
901.700000	71.637930
901.750000	70.510309
901.800000	72.362901
901.850000	69.435332
901.900000	70.516215
901.950000	70.271015
902.000000	71.235964
902.050000	28.586410
902.100000	25.382430
902.150000	31.136347
902.200000	25.833514
902.250000	29.684833
902.300000	29.297144
902.350000	30.204023
902.400000	28.057072
902.450000	30.605930
902.500000	25.657618
902.550000	25.877853
902.600000	29.385763
902.650000	31.206539
902.700000	28.448545
902.750000	26.089239
902.800000	29.076547
902.850000	29.689503
902.900000	26.223781
902.950000	26.340963
903.000000	26.845575
903.050000	52.932030
903.100000	57.675620
903.150000	54.129931
903.200000	51.605986
903.250000	57.887697
903.300000	58.490077
903.350000	54.628254
903.400000	55.746617
903.450000	56.172219
903.500000	53.405708
903.550000	60.344713
903.600000	55.527766
903.650000	56.499150
903.700000	56.017455
903.750000	58.421130
903.800000	56.253099
903.850000	59.091744
903.900000	58.438231
903.950000	56.330601
904.000000	52.871672
904.050000	17.250045
904.100000	14.230060
904.150000	17.177457
904.200000	20.077335
904.250000	16.399902
904.300000	22.900650
904.350000	18.086915
904.400000	19.083096
904.450000	16.299375
904.500000	16.688669
904.550000	16.732658
904.600000	17.402012
904.650000	16.701461
904.700000	25.822460
904.750000	17.088579
904.800000	16.542430
904.850000	19.684080
904.900000	19.506036
904.950000	22.230988
905.000000	22.444454
905.050000	28.708224
905.100000	32.835344
905.150000	30.870036
905.200000	31.001863
905.250000	33.221542
905.300000	31.883966
905.350000	27.998610
905.400000	33.784856
905.450000	30.652326
905.500000	32.840426
905.550000	30.291501
905.600000	30.547938
905.650000	33.749910
905.700000	31.691969
905.750000	35.373849
905.800000	30.613658
905.850000	32.356443
905.900000	33.647384
905.950000	30.618969
906.000000	30.439693
906.050000	19.660492
906.100000	21.916175
906.150000	20.046879
906.200000	18.681663
906.250000	20.352871
906.300000	22.333401
906.350000	21.064508
906.400000	20.501609
906.450000	15.082203
906.500000	19.847207
906.550000	19.485170
906.600000	16.857216
906.650000	17.012752
906.700000	20.748203
906.750000	19.252897
906.800000	19.190522
906.850000	23.548281
906.900000	18.776701
906.950000	19.445511
907.000000	19.078146
907.050000	46.029456
907.100000	50.404816
907.150000	47.918131
907.200000	47.119047
907.250000	48.461085
907.300000	46.003755
907.350000	49.098206
907.400000	46.124132
907.450000	47.620196
907.500000	49.321032
907.550000	47.755863
907.600000	47.927499
907.650000	48.659511
907.700000	41.999933
907.750000	45.236745
907.800000	46.787001
907.850000	49.392007
907.900000	44.889215
907.950000	50.041045
908.000000	48.006491
908.050000	43.757758
908.100000	46.695995
908.150000	44.030233
908.200000	41.705940
908.250000	43.517923
908.300000	44.399332
908.350000	40.742367
908.400000	53.460818
908.450000	45.735151
908.500000	45.696396
908.550000	46.516525
908.600000	48.889714
908.650000	48.084023
908.700000	43.954133
908.750000	44.911375
908.800000	41.588242
908.850000	43.360267
908.900000	43.352804
908.950000	46.391643
909.000000	44.581943
909.050000	55.566927
909.100000	59.079107
909.150000	59.668081
909.200000	56.379509
909.250000	57.487183
909.300000	57.840283
909.350000	57.283089
909.400000	55.300871
909.450000	56.891956
909.500000	55.310861
909.550000	57.457122
909.600000	53.010599
909.650000	59.780474
909.700000	54.848266
909.750000	56.377928
909.800000	57.479558
909.850000	53.998318
909.900000	56.242430
909.950000	56.990534
910.000000	57.133182
910.050000	45.073150
910.100000	47.803325
910.150000	46.639284
910.200000	46.846909
910.250000	44.298897
910.300000	45.466708
910.350000	44.374416
910.400000	45.001179
910.450000	42.063063
910.500000	47.471645
910.550000	42.577879
910.600000	43.058391
910.650000	48.954614
910.700000	46.000783
910.750000	43.166806
910.800000	45.431774
910.850000	46.627496
910.900000	46.539151
910.950000	43.180698
911.000000	48.708705
911.050000	50.615815
911.100000	57.343666
911.150000	59.264093
911.200000	57.319733
911.250000	55.538914
911.300000	58.750542
911.350000	56.004599
911.400000	55.509352
911.450000	57.212915
911.500000	58.701023
911.550000	59.068266
911.600000	59.848736
911.650000	54.659532
911.700000	57.648833
911.750000	57.298737
911.800000	57.448782
911.850000	53.569664
911.900000	53.369582
911.950000	56.425439
912.000000	56.792574
912.050000	28.838321
912.100000	29.715152
912.150000	28.989904
912.200000	24.883678
912.250000	28.397795
912.300000	28.940655
912.350000	27.599460
912.400000	27.271614
912.450000	28.407032
912.500000	28.783175
912.550000	29.709854
912.600000	31.175748
912.650000	30.734546
912.700000	26.073887
912.750000	28.715684
912.800000	30.820321
912.850000	32.218185
912.900000	25.777695
912.950000	30.359416
913.000000	31.572895
913.050000	43.160093
913.100000	40.160628
913.150000	35.702973
913.200000	36.387262
913.250000	35.325926
913.300000	36.612418
913.350000	35.564730
913.400000	35.274125
913.450000	35.510384
913.500000	41.560188
913.550000	36.092402
913.600000	36.788288
913.650000	33.005373
913.700000	32.744345
913.750000	37.298117
913.800000	36.035772
913.850000	37.287643
913.900000	39.345222
913.950000	39.980189
914.000000	38.347259
914.050000	51.529536
914.100000	52.150797
914.150000	49.752074
914.200000	48.421321
914.250000	49.643418
914.300000	51.077152
914.350000	46.724804
914.400000	50.081367
914.450000	50.808250
914.500000	48.894057
914.550000	47.880735
914.600000	51.248062
914.650000	54.800377
914.700000	49.586239
914.750000	47.432462
914.800000	50.641559
914.850000	48.861111
914.900000	51.327532
914.950000	50.558288
915.000000	48.136833
915.050000	73.502854
915.100000	72.271444
915.150000	71.076855
915.200000	71.081917
915.250000	72.194368
915.300000	73.149915
915.350000	77.100284
915.400000	69.434959
915.450000	72.443427
915.500000	73.166983
915.550000	69.098351
915.600000	69.721904
915.650000	69.659197
915.700000	67.646439
915.750000	69.801064
915.800000	67.496200
915.850000	74.325312
915.900000	73.465561
915.950000	73.405289
916.000000	72.172706
916.050000	33.009797
916.100000	28.039526
916.150000	31.296731
916.200000	32.964560
916.250000	32.545303
916.300000	32.305385
916.350000	32.471862
916.400000	31.036641
916.450000	32.081013
916.500000	30.815068
916.550000	26.969911
916.600000	35.032383
916.650000	29.252956
916.700000	29.487773
916.750000	32.424810
916.800000	28.970012
916.850000	29.414190
916.900000	29.076973
916.950000	28.534391
917.000000	32.174257
917.050000	58.618188
917.100000	57.275211
917.150000	55.900940
917.200000	50.995403
917.250000	57.094904
917.300000	53.290746
917.350000	56.464858
917.400000	55.345884
917.450000	53.163621
917.500000	51.808826
917.550000	54.947725
917.600000	55.496692
917.650000	54.949667
917.700000	57.573557
917.750000	56.150861
917.800000	54.212190
917.850000	57.796275
917.900000	54.038558
917.950000	57.997839
918.000000	56.092657
918.050000	25.462464
918.100000	28.789808
918.150000	27.611216
918.200000	29.309120
918.250000	27.845021
918.300000	25.787180
918.350000	27.824469
918.400000	27.828582
918.450000	25.844894
918.500000	27.934616
918.550000	27.898124
918.600000	29.795143
918.650000	27.191713
918.700000	24.740304
918.750000	23.288558
918.800000	21.776055
918.850000	27.975951
918.900000	21.248181
918.950000	25.711216
919.000000	26.118523
919.050000	28.438462
919.100000	33.909585
919.150000	32.536300
919.200000	33.218553
919.250000	32.527152
919.300000	35.489003
919.350000	33.339090
919.400000	34.159936
919.450000	35.109311
919.500000	31.442968
919.550000	34.280348
919.600000	31.965736
919.650000	36.865432
919.700000	34.195821
919.750000	33.970077
919.800000	35.626385
919.850000	33.054188
919.900000	31.739533
919.950000	36.177484
920.000000	32.006850
920.050000	21.841082
920.100000	23.250635
920.150000	29.076790
920.200000	23.904891
920.250000	26.702298
920.300000	20.815864
920.350000	22.620245
920.400000	23.267838
920.450000	24.162342
920.500000	23.700803
920.550000	22.702558
920.600000	22.834349
920.650000	18.077635
920.700000	22.214075
920.750000	22.379583
920.800000	23.387322
920.850000	23.324028
920.900000	18.619073
920.950000	24.418843
921.000000	19.757930
921.050000	61.662156
921.100000	58.505678
921.150000	56.770886
921.200000	61.323046
921.250000	60.558926
921.300000	54.004593
921.350000	59.584952
921.400000	54.473523
921.450000	55.898281
921.500000	57.849182
921.550000	61.044641
921.600000	57.905664
921.650000	61.486644
921.700000	59.849748
921.750000	59.519789
921.800000	57.981169
921.850000	53.950001
921.900000	59.017501
921.950000	62.039871
922.000000	57.629087
922.050000	58.180375
922.100000	54.232085
922.150000	56.176889
922.200000	54.868451
922.250000	54.896187
922.300000	58.686637
922.350000	53.388621
922.400000	56.667263
922.450000	56.332599
922.500000	55.192663
922.550000	57.262649
922.600000	59.491137
922.650000	55.786965
922.700000	55.814129
922.750000	56.021108
922.800000	61.451453
922.850000	55.431683
922.900000	56.831679
922.950000	54.024543
923.000000	56.588501
923.050000	29.957935
923.100000	25.827008
923.150000	25.459241
923.200000	27.466090
923.250000	30.244706
923.300000	28.387426
923.350000	24.098560
923.400000	28.435397
923.450000	31.276361
923.500000	30.631191
923.550000	27.258817
923.600000	27.041654
923.650000	26.349676
923.700000	31.881319
923.750000	29.985881
923.800000	29.789753
923.850000	24.804561
923.900000	30.636597
923.950000	28.304079
924.000000	25.700973
924.050000	68.518607
924.100000	66.836928
924.150000	67.101796
924.200000	71.417857
924.250000	67.189146
924.300000	68.271690
924.350000	68.056484
924.400000	68.992382
924.450000	67.573788
924.500000	66.623908
924.550000	71.045112
924.600000	66.003647
924.650000	66.696699
924.700000	68.201412
924.750000	69.877402
924.800000	66.038506
924.850000	68.208658
924.900000	64.599659
924.950000	67.017101
925.000000	65.436708
925.050000	73.895430
925.100000	74.050346
925.150000	73.116094
925.200000	77.717248
925.250000	71.617507
925.300000	72.826997
925.350000	72.991864
925.400000	72.853190
925.450000	71.077876
925.500000	74.223148
925.550000	75.978817
925.600000	69.940293
925.650000	68.741193
925.700000	73.150454
925.750000	73.906346
925.800000	73.791071
925.850000	73.735338
925.900000	72.891592
925.950000	77.890836
926.000000	71.189327
926.050000	54.110634
926.100000	56.346095
926.150000	56.244004
926.200000	55.216019
926.250000	55.837555
926.300000	54.308817
926.350000	56.857008
926.400000	55.948895
926.450000	55.228791
926.500000	59.661587
926.550000	53.350206
926.600000	56.418375
926.650000	53.040168
926.700000	57.885526
926.750000	56.865405
926.800000	56.513930
926.850000	52.843013
926.900000	54.038642
926.950000	56.592103
927.000000	55.998489
927.050000	84.566556
927.100000	80.754164
927.150000	79.486055
927.200000	78.583569
927.250000	81.425706
927.300000	81.594715
927.350000	79.083787
927.400000	80.367468
927.450000	80.535189
927.500000	79.441567
927.550000	80.112747
927.600000	81.384502
927.650000	83.417343
927.700000	80.147208
927.750000	81.276125
927.800000	79.584208
927.850000	80.717507
927.900000	82.308223
927.950000	78.997151
928.000000	78.727397
928.050000	48.748929
928.100000	46.686010
928.150000	44.669818
928.200000	48.782148
928.250000	49.033626
928.300000	45.675043
928.350000	46.854498
928.400000	49.145821
928.450000	48.812223
928.500000	45.980007
928.550000	47.841501
928.600000	49.626742
928.650000	47.415834
928.700000	50.967332
928.750000	47.033450
928.800000	48.098594
928.850000	50.962006
928.900000	50.847753
928.950000	50.475894
929.000000	48.761121
929.050000	73.199423
929.100000	73.233734
929.150000	74.876849
929.200000	73.721890
929.250000	71.494068
929.300000	77.387687
929.350000	74.682731
929.400000	71.949806
929.450000	73.834960
929.500000	70.485481
929.550000	73.038468
929.600000	72.620650
929.650000	76.418934
929.700000	74.781289
929.750000	73.714799
929.800000	73.021999
929.850000	73.154522
929.900000	74.421669
929.950000	73.029632
930.000000	73.228746
930.050000	61.900873
930.100000	56.419176
930.150000	63.379845
930.200000	57.547262
930.250000	62.077783
930.300000	54.817088
930.350000	60.854488
930.400000	62.152298
930.450000	60.646289
930.500000	62.502918
930.550000	54.201704
930.600000	60.712541
930.650000	61.096849
930.700000	59.142950
930.750000	57.858274
930.800000	59.568172
930.850000	60.111174
930.900000	60.449138
930.950000	59.931562
931.000000	61.827032
931.050000	70.203918
931.100000	68.628029
931.150000	68.487711
931.200000	72.449399
931.250000	65.010984
931.300000	68.349966
931.350000	66.181780
931.400000	70.462934
931.450000	65.957077
931.500000	70.178869
931.550000	65.969246
931.600000	63.574479
931.650000	70.851695
931.700000	68.907421
931.750000	67.859268
931.800000	66.805801
931.850000	64.980148
931.900000	68.496988
931.950000	66.468628
932.000000	68.778231
932.050000	47.740468
932.100000	43.586245
932.150000	43.471798
932.200000	45.453775
932.250000	42.259180
932.300000	42.865489
932.350000	44.799682
932.400000	47.943119
932.450000	42.619521
932.500000	45.402723
932.550000	46.356542
932.600000	41.734847
932.650000	42.236502
932.700000	41.812214
932.750000	42.329542
932.800000	51.954840
932.850000	48.559395
932.900000	48.011824
932.950000	47.524789
933.000000	50.044339
933.050000	72.702506
933.100000	76.685006
933.150000	74.024913
933.200000	75.167080
933.250000	80.246152
933.300000	72.573757
933.350000	74.673262
933.400000	71.696541
933.450000	76.453906
933.500000	72.259147
933.550000	70.448874
933.600000	75.118414
933.650000	71.534731
933.700000	74.706524
933.750000	73.201678
933.800000	73.779720
933.850000	73.441369
933.900000	72.797166
933.950000	73.083589
934.000000	74.404522
934.050000	46.397666
934.100000	43.204946
934.150000	43.890000
934.200000	45.143198
934.250000	45.116207
934.300000	44.858278
934.350000	47.119065
934.400000	41.984472
934.450000	45.540023
934.500000	46.240051
934.550000	44.047865
934.600000	43.439437
934.650000	45.631060
934.700000	42.361502
934.750000	47.965866
934.800000	48.078471
934.850000	47.138239
934.900000	43.563510
934.950000	40.439298
935.000000	43.641766
935.050000	62.037602
935.100000	62.015455
935.150000	65.544370
935.200000	65.655519
935.250000	63.350243
935.300000	68.892869
935.350000	65.013835
935.400000	61.825249
935.450000	67.260374
935.500000	60.292534
935.550000	60.405358
935.600000	64.652517
935.650000	63.217714
935.700000	60.800058
935.750000	63.928540
935.800000	66.556120
935.850000	64.177160
935.900000	65.597218
935.950000	70.114557
936.000000	65.806574
936.050000	51.247735
936.100000	48.247341
936.150000	44.805448
936.200000	45.835916
936.250000	46.988906
936.300000	45.360715
936.350000	47.449302
936.400000	44.497968
936.450000	45.072727
936.500000	48.363835
936.550000	45.506103
936.600000	42.108982
936.650000	44.346607
936.700000	46.349679
936.750000	45.434842
936.800000	45.869695
936.850000	43.243567
936.900000	46.317324
936.950000	47.537846
937.000000	44.279741
937.050000	72.378435
937.100000	78.762756
937.150000	73.506487
937.200000	72.862176
937.250000	74.276600
937.300000	77.582061
937.350000	70.451343
937.400000	77.856655
937.450000	75.324025
937.500000	76.294026
937.550000	78.449294
937.600000	75.996897
937.650000	76.947578
937.700000	73.320491
937.750000	73.279997
937.800000	77.097786
937.850000	74.634236
937.900000	71.301264
937.950000	76.761115
938.000000	76.295979
938.050000	61.198629
938.100000	62.124723
938.150000	68.018771
938.200000	64.650461
938.250000	65.075925
938.300000	68.437630
938.350000	66.174397
938.400000	65.876417
938.450000	65.496066
938.500000	63.399920
938.550000	65.792626
938.600000	68.681789
938.650000	66.770420
938.700000	64.710012
938.750000	67.124731
938.800000	66.301131
938.850000	68.025229
938.900000	63.522788
938.950000	66.744173
939.000000	64.820170
939.050000	29.116177
939.100000	25.601329
939.150000	25.343763
939.200000	26.821370
939.250000	28.021067
939.300000	25.073558
939.350000	24.841474
939.400000	26.543149
939.450000	29.615047
939.500000	28.858488
939.550000	28.676089
939.600000	28.153271
939.650000	28.282045
939.700000	25.869036
939.750000	27.356466
939.800000	23.508240
939.850000	27.457116
939.900000	26.989860
939.950000	26.942246
940.000000	27.539088
940.050000	64.822949
940.100000	67.289080
940.150000	67.291318
940.200000	66.413812
940.250000	68.440254
940.300000	66.243179
940.350000	66.455029
940.400000	67.836624
940.450000	64.082525
940.500000	65.652871
940.550000	65.534823
940.600000	69.342144
940.650000	66.496918
940.700000	64.230527
940.750000	64.069386
940.800000	64.817016
940.850000	67.490233
940.900000	67.403034
940.950000	63.084579
941.000000	64.234066
941.050000	42.049959
941.100000	39.169850
941.150000	38.519302
941.200000	45.292723
941.250000	41.237544
941.300000	41.152504
941.350000	41.463301
941.400000	43.213780
941.450000	41.417097
941.500000	41.749359
941.550000	43.546274
941.600000	40.206740
941.650000	40.514338
941.700000	42.040262
941.750000	41.315157
941.800000	41.093861
941.850000	39.985186
941.900000	39.752344
941.950000	41.006576
942.000000	42.431378
942.050000	57.137576
942.100000	56.952112
942.150000	58.177497
942.200000	56.569503
942.250000	59.095254
942.300000	57.870683
942.350000	55.765184
942.400000	60.687708
942.450000	59.500481
942.500000	61.037166
942.550000	60.014254
942.600000	53.013284
942.650000	62.614874
942.700000	57.823091
942.750000	58.866813
942.800000	57.518468
942.850000	60.063605
942.900000	57.097394
942.950000	51.347861
943.000000	56.933496
943.050000	52.373969
943.100000	50.547724
943.150000	49.492595
943.200000	50.781023
943.250000	50.335938
943.300000	51.607096
943.350000	50.134768
943.400000	49.605572
943.450000	48.708800
943.500000	49.849237
943.550000	50.552319
943.600000	46.271868
943.650000	46.762246
943.700000	49.782962
943.750000	47.028216
943.800000	52.020180
943.850000	46.079731
943.900000	50.603962
943.950000	45.958215
944.000000	50.506243
944.050000	31.521027
944.100000	26.527213
944.150000	28.517206
944.200000	27.821892
944.250000	30.218300
944.300000	30.105653
944.350000	28.490887
944.400000	26.788032
944.450000	26.885436
944.500000	32.190246
944.550000	29.544658
944.600000	28.881718
944.650000	28.470798
944.700000	28.246566
944.750000	29.002096
944.800000	33.911285
944.850000	31.088917
944.900000	26.347667
944.950000	30.952562
945.000000	31.654870
945.050000	47.245212
945.100000	44.570113
945.150000	42.617745
945.200000	42.271946
945.250000	45.049468
945.300000	43.011564
945.350000	43.745777
945.400000	41.856645
945.450000	46.005170
945.500000	42.877368
945.550000	45.925027
945.600000	47.353786
945.650000	45.081498
945.700000	42.778655
945.750000	43.645755
945.800000	42.844589
945.850000	40.438094
945.900000	43.926565
945.950000	42.528175
946.000000	45.532701
946.050000	44.806107
946.100000	47.715911
946.150000	42.786865
946.200000	46.926800
946.250000	45.264195
946.300000	45.002884
946.350000	45.486703
946.400000	43.391584
946.450000	44.879312
946.500000	44.976435
946.550000	44.543486
946.600000	45.953223
946.650000	46.504527
946.700000	41.924691
946.750000	47.124288
946.800000	43.149524
946.850000	43.775212
946.900000	47.367943
946.950000	45.424443
947.000000	44.174082
947.050000	74.663920
947.100000	81.748869
947.150000	80.102800
947.200000	74.175941
947.250000	78.108815
947.300000	74.681401
947.350000	80.286593
947.400000	76.424090
947.450000	76.901436
947.500000	79.996483
947.550000	79.231641
947.600000	75.334976
947.650000	79.221508
947.700000	76.130687
947.750000	80.249005
947.800000	77.827876
947.850000	81.133549
947.900000	76.153802
947.950000	80.496975
948.000000	80.473741
948.050000	33.750712
948.100000	33.654218
948.150000	33.877243
948.200000	29.937256
948.250000	30.589105
948.300000	29.567890
948.350000	29.429719
948.400000	29.660777
948.450000	30.419628
948.500000	30.495061
948.550000	31.948768
948.600000	32.333217
948.650000	34.843645
948.700000	26.459273
948.750000	31.751883
948.800000	30.075666
948.850000	33.893442
948.900000	31.536987
948.950000	32.423171
949.000000	32.333024
949.050000	77.858529
949.100000	73.729086
949.150000	82.008152
949.200000	80.343875
949.250000	77.341430
949.300000	78.174541
949.350000	76.994036
949.400000	75.194456
949.450000	81.022614
949.500000	78.647487
949.550000	77.276138
949.600000	78.361766
949.650000	74.416391
949.700000	79.343553
949.750000	75.084655
949.800000	79.144379
949.850000	77.729009
949.900000	79.646409
949.950000	78.523996
950.000000	78.163240
950.050000	41.566858
950.100000	39.156907
950.150000	37.143926
950.200000	35.862857
950.250000	37.132061
950.300000	36.823537
950.350000	38.361259
950.400000	36.774908
950.450000	39.183865
950.500000	36.932404
950.550000	38.465977
950.600000	38.417324
950.650000	35.748580
950.700000	36.934887
950.750000	39.208478
950.800000	39.316236
950.850000	41.701471
950.900000	37.019721
950.950000	37.925673
951.000000	38.758690
951.050000	31.671622
951.100000	31.214999
951.150000	32.864807
951.200000	34.979077
951.250000	35.988859
951.300000	28.752951
951.350000	31.631171
951.400000	34.669165
951.450000	35.350989
951.500000	30.025900
951.550000	35.966816
951.600000	32.147045
951.650000	35.511316
951.700000	29.242148
951.750000	35.641418
951.800000	33.828943
951.850000	32.843605
951.900000	29.900250
951.950000	32.713072
952.000000	32.438223
952.050000	14.189591
952.100000	9.321312
952.150000	11.915468
952.200000	12.714846
952.250000	15.969020
952.300000	15.359913
952.350000	12.717864
952.400000	13.460860
952.450000	18.236746
952.500000	8.265958
952.550000	13.056581
952.600000	11.958520
952.650000	12.043397
952.700000	16.183835
952.750000	13.703745
952.800000	12.131975
952.850000	10.046314
952.900000	15.713903
952.950000	10.531484
953.000000	10.740363
953.050000	58.230070
953.100000	57.593206
953.150000	58.722078
953.200000	59.361851
953.250000	58.917987
953.300000	59.755029
953.350000	62.295680
953.400000	61.855169
953.450000	58.773255
953.500000	60.760808
953.550000	60.372186
953.600000	57.393605
953.650000	59.309408
953.700000	59.440224
953.750000	58.051823
953.800000	58.717328
953.850000	58.280891
953.900000	55.402860
953.950000	58.959023
954.000000	60.900925
954.050000	28.311458
954.100000	27.266110
954.150000	28.498246
954.200000	30.690703
954.250000	27.217032
954.300000	28.089361
954.350000	28.279200
954.400000	30.548202
954.450000	28.572157
954.500000	27.854998
954.550000	32.679330
954.600000	28.908327
954.650000	29.826321
954.700000	29.027420
954.750000	30.201291
954.800000	32.181051
954.850000	29.501451
954.900000	30.262911
954.950000	33.147768
955.000000	31.760549
955.050000	78.670948
955.100000	77.254364
955.150000	80.994682
955.200000	78.668780
955.250000	75.100570
955.300000	78.798253
955.350000	82.407221
955.400000	75.989828
955.450000	77.684840
955.500000	74.757750
955.550000	81.548269
955.600000	79.861312
955.650000	80.625735
955.700000	84.941989
955.750000	76.816373
955.800000	79.920602
955.850000	75.762106
955.900000	78.704572
955.950000	79.006666
956.000000	81.983318
956.050000	41.743100
956.100000	38.619237
956.150000	43.353801
956.200000	42.642103
956.250000	38.903221
956.300000	41.975475
956.350000	36.427920
956.400000	38.095546
956.450000	39.808531
956.500000	41.268806
956.550000	44.575027
956.600000	39.835140
956.650000	35.032813
956.700000	40.835652
956.750000	38.263048
956.800000	38.775949
956.850000	40.547472
956.900000	41.783677
956.950000	39.378232
957.000000	38.213124
957.050000	73.633959
957.100000	72.917536
957.150000	71.844333
957.200000	70.024825
957.250000	69.492149
957.300000	72.648552
